id_transaccion,fecha_hora,hora,dia_semana,producto,monto,monto_promedio_usuario,saldo_anterior,saldo_posterior,destinatario_nuevo,hora_inusual,velocidad_operacion,llamada_reciente,cambio_dispositivo,edad,usuario_nuevo,dias_desde_registro,cantidad_operaciones_dia,operaciones_ultima_hora,alertas_ignoradas,distancia_operaciones,ubicacion_inusual,puntaje_riesgo,nivel_riesgo,fraude
172,2026-01-02 04:30:00,4,4,Yape,205.57,381.39,1247.71,1042.14,1,0,53,0,0,60,0,2656,0,0,0,7.94,0,1,Bajo,0
173,2026-01-02 04:40:00,4,4,Pago de servicios,188.28,577.44,8864.58,8676.3,1,0,65,0,0,40,0,2667,3,1,0,3.06,0,1,Bajo,0
174,2026-01-02 04:50:00,4,4,Yape,789.33,639.92,1282.16,492.83,0,0,180,0,0,65,0,2249,1,1,0,8.35,0,1,Bajo,0
175,2026-01-02 05:00:00,5,4,Recarga,158.88,814.9,6844.48,6685.6,0,0,158,0,0,38,0,1689,5,1,0,0.56,1,3,Medio,0
176,2026-01-02 05:10:00,5,4,Yape,940.75,749.83,4019.85,3079.1,0,1,39,0,0,25,0,1128,2,2,0,1.54,0,1,Bajo,0
177,2026-01-02 05:20:00,5,4,Compra,293.58,703.62,4475.4,4181.82,0,0,136,0,0,78,1,1021,5,0,0,4.89,0,1,Bajo,0
178,2026-01-02 05:30:00,5,4,Yape,169.38,975.64,9248.91,9079.53,0,0,79,0,0,20,0,724,5,1,0,11.7,0,1,Bajo,0
179,2026-01-02 05:40:00,5,4,Transferencia,111.58,618.45,5334.0,5222.42,0,0,22,0,0,75,0,2051,3,1,2,7.84,0,1,Bajo,0
180,2026-01-02 05:50:00,5,4,Yape,209.66,56.23,1583.13,1373.47,0,0,15,1,1,20,0,332,4,1,0,2.04,0,6,Alto,1
181,2026-01-02 06:00:00,6,4,Yape,404.79,635.91,7091.21,6686.42,0,1,84,0,0,57,0,2219,8,0,0,2.75,0,1,Bajo,0
182,2026-01-02 06:10:00,6,4,Yape,167.84,770.99,8792.97,8625.13,1,0,99,0,0,36,0,1079,2,0,0,2.46,0,1,Bajo,0
183,2026-01-02 06:20:00,6,4,Transferencia,572.68,922.19,9251.93,8679.25,0,0,109,0,0,38,0,2476,1,1,0,0.92,0,0,Bajo,0
184,2026-01-02 06:30:00,6,4,Transferencia,159.66,422.72,4034.3,3874.64,0,0,78,0,1,57,0,199,1,1,1,0.2,0,2,Bajo,0
185,2026-01-02 06:40:00,6,4,Yape,215.99,99.04,8135.83,7919.84,0,0,114,0,0,35,0,2260,3,1,0,0.47,0,0,Bajo,0
186,2026-01-02 06:50:00,6,4,Compra,67.58,170.46,7303.65,7236.07,0,0,125,1,0,72,0,1733,5,3,1,2.31,0,1,Bajo,0
187,2026-01-02 07:00:00,7,4,Compra,428.15,912.54,8983.57,8555.42,0,0,106,0,0,35,0,2909,1,1,0,4.6,0,0,Bajo,0
188,2026-01-02 07:10:00,7,4,Recarga,187.32,953.04,7428.78,7241.46,0,0,169,0,0,31,0,860,7,0,1,1.1,1,3,Medio,0
189,2026-01-02 07:20:00,7,4,Pago de servicios,1186.63,270.97,8475.6,7288.97,1,1,177,0,0,33,0,1630,5,2,0,1.56,0,5,Alto,1
190,2026-01-02 07:30:00,7,4,Yape,495.12,691.82,4177.21,3682.09,1,0,12,0,0,37,0,1096,9,1,2,0.32,1,5,Alto,1
191,2026-01-02 07:40:00,7,4,Yape,266.27,499.66,4858.53,4592.26,0,0,56,0,1,63,0,1260,5,0,1,2.51,0,2,Bajo,0
192,2026-01-02 07:50:00,7,4,Transferencia,833.12,624.15,2085.35,1252.23,0,0,50,0,0,40,0,1068,3,2,0,3.87,0,0,Bajo,0
193,2026-01-02 08:00:00,8,4,Transferencia,366.91,97.83,6480.7,6113.79,0,0,60,0,0,53,0,809,4,0,0,9.82,0,2,Bajo,0
194,2026-01-02 08:10:00,8,4,Recarga,670.66,965.81,1175.0,504.34,0,0,11,0,0,71,0,1567,2,2,0,4.81,0,1,Bajo,0
195,2026-01-02 08:20:00,8,4,Yape,103.3,498.04,2790.11,2686.81,0,0,103,1,0,37,0,1233,5,0,0,1.37,0,1,Bajo,0
196,2026-01-02 08:30:00,8,4,Yape,388.07,783.99,7175.68,6787.61,0,0,168,0,0,56,0,2747,1,0,0,3.49,0,1,Bajo,0
197,2026-01-02 08:40:00,8,4,Compra,404.53,540.74,9049.38,8644.85,0,0,128,0,0,38,0,2901,4,1,1,3.64,0,0,Bajo,0
198,2026-01-02 08:50:00,8,4,Transferencia,52.21,863.93,8010.44,7958.23,1,0,138,0,0,55,0,2168,1,0,1,4.34,0,1,Bajo,0
199,2026-01-02 09:00:00,9,4,Transferencia,1103.92,651.22,5738.6,4634.68,0,0,55,0,0,41,0,814,5,1,0,17.0,0,1,Bajo,0
200,2026-01-02 09:10:00,9,4,Compra,76.68,354.62,9321.22,9244.54,0,0,89,1,0,23,0,1753,8,3,0,5.59,0,1,Bajo,0
201,2026-01-02 09:20:00,9,4,Recarga,66.76,523.67,6372.0,6305.24,1,0,17,0,0,21,0,1599,2,1,0,18.19,0,3,Medio,0
202,2026-01-02 09:30:00,9,4,Yape,14.17,801.05,2163.42,2149.25,0,0,107,1,1,49,0,493,3,2,1,4.03,0,3,Medio,0
203,2026-01-02 09:40:00,9,4,Yape,393.02,304.8,4333.95,3940.93,1,0,50,0,0,77,0,1110,5,1,0,1.78,0,1,Bajo,0
204,2026-01-02 09:50:00,9,4,Transferencia,47.32,797.64,8676.61,8629.29,1,0,131,1,0,55,0,2991,5,1,1,27.83,0,3,Medio,0
205,2026-01-02 10:00:00,10,4,Recarga,145.92,723.29,9250.32,9104.4,0,0,87,0,1,72,0,1625,6,0,1,2.53,0,2,Bajo,0
206,2026-01-02 10:10:00,10,4,Yape,565.59,57.89,9119.54,8553.95,0,0,127,1,0,58,0,757,5,0,0,19.07,0,4,Medio,0
207,2026-01-02 10:20:00,10,4,Yape,296.5,873.4,438.69,142.19,1,0,8,0,0,39,0,2290,3,0,1,2.03,0,2,Bajo,0
208,2026-01-02 10:30:00,10,4,Compra,131.14,544.8,6450.58,6319.44,0,0,107,0,0,55,0,853,4,0,1,0.2,0,0,Bajo,0
209,2026-01-02 10:40:00,10,4,Yape,49.87,931.14,4993.19,4943.32,0,0,132,1,0,61,1,371,4,1,0,2.49,0,2,Bajo,0
210,2026-01-02 10:50:00,10,4,Yape,219.73,60.31,4455.04,4235.31,0,0,114,0,0,69,0,1587,2,0,1,1.3,0,2,Bajo,0
211,2026-01-02 11:00:00,11,4,Pago de servicios,575.52,868.68,774.36,198.84,0,0,51,0,0,66,0,846,2,0,1,1.09,1,2,Bajo,0
212,2026-01-02 11:10:00,11,4,Compra,493.16,781.62,3833.73,3340.57,0,0,94,0,0,67,1,1730,4,1,1,4.64,0,1,Bajo,0
213,2026-01-02 11:20:00,11,4,Compra,1460.86,678.02,4664.68,3203.82,1,0,90,0,0,46,0,1229,1,1,1,1.29,0,1,Bajo,0
214,2026-01-02 11:30:00,11,4,Yape,127.3,618.13,3037.92,2910.62,0,0,150,0,1,29,0,300,6,1,1,3.01,0,2,Bajo,0
215,2026-01-02 11:40:00,11,4,Compra,65.56,619.38,7792.33,7726.77,0,0,118,0,0,69,0,394,5,2,0,5.2,0,0,Bajo,0
216,2026-01-02 11:50:00,11,4,Yape,333.6,846.96,2070.37,1736.77,1,1,102,1,0,68,0,2166,4,0,0,6.61,0,3,Medio,0
217,2026-01-02 12:00:00,12,4,Yape,302.3,994.24,3754.22,3451.92,0,0,158,0,0,68,0,1919,5,0,0,1.58,0,1,Bajo,0
218,2026-01-02 12:10:00,12,4,Compra,243.51,489.04,5157.53,4914.02,0,0,172,0,1,59,0,1442,2,0,0,0.35,0,3,Medio,0
219,2026-01-02 12:20:00,12,4,Recarga,116.0,588.12,5367.74,5251.74,0,0,51,0,0,30,0,2411,3,1,0,3.27,0,0,Bajo,0
220,2026-01-02 12:30:00,12,4,Compra,17.23,222.54,1540.21,1522.98,0,0,83,0,0,59,0,964,0,2,0,2.45,0,0,Bajo,0
221,2026-01-02 12:40:00,12,4,Compra,89.42,422.35,705.16,615.74,0,0,178,1,0,75,0,921,4,0,0,2.37,0,2,Bajo,0
222,2026-01-02 12:50:00,12,4,Recarga,427.12,210.83,8780.92,8353.8,1,0,87,0,0,30,0,356,6,0,0,9.66,0,1,Bajo,0
223,2026-01-02 13:00:00,13,4,Yape,325.04,59.91,1256.52,931.48,0,0,104,0,0,23,0,2785,2,0,0,2.67,0,2,Bajo,0
224,2026-01-02 13:10:00,13,4,Yape,642.43,737.37,6462.29,5819.86,0,0,90,0,0,20,0,1819,10,3,0,1.72,0,0,Bajo,0
225,2026-01-02 13:20:00,13,4,Yape,345.57,340.58,7178.44,6832.87,0,0,94,0,0,27,0,950,3,3,0,2.34,0,0,Bajo,0
226,2026-01-02 13:30:00,13,4,Yape,510.82,876.55,7900.56,7389.74,0,0,130,0,0,27,1,795,5,0,1,7.0,0,1,Bajo,0
227,2026-01-02 13:40:00,13,4,Transferencia,525.7,516.72,951.16,425.46,1,0,109,0,0,77,0,2411,1,0,0,4.59,0,1,Bajo,0
228,2026-01-02 13:50:00,13,4,Yape,249.75,813.94,3000.02,2750.27,0,0,83,0,0,33,0,2300,2,0,1,0.26,0,0,Bajo,0
229,2026-01-02 14:00:00,14,4,Transferencia,251.51,452.48,1984.97,1733.46,0,0,169,0,1,31,0,720,7,0,1,5.32,0,3,Medio,0
230,2026-01-02 14:10:00,14,4,Recarga,13.34,841.11,496.96,483.62,0,0,141,0,0,69,1,2513,2,0,0,8.12,0,1,Bajo,0
231,2026-01-02 14:20:00,14,4,Compra,126.9,863.17,6250.58,6123.68,0,1,26,0,1,75,0,718,4,0,2,3.61,0,4,Medio,0
232,2026-01-02 14:30:00,14,4,Pago de servicios,132.5,493.5,1522.01,1389.51,0,0,100,0,1,67,0,2401,5,2,1,10.43,0,3,Medio,0
233,2026-01-02 14:40:00,14,4,Recarga,219.47,936.38,1901.77,1682.3,0,0,92,0,0,44,0,672,5,1,3,0.58,0,1,Bajo,0
234,2026-01-02 14:50:00,14,4,Pago de servicios,96.51,330.5,4326.56,4230.05,1,0,31,1,0,29,0,2277,4,0,0,0.61,0,2,Bajo,0
235,2026-01-02 15:00:00,15,4,Yape,624.88,405.21,1195.84,570.96,1,0,97,0,0,25,0,93,2,1,0,7.53,0,1,Bajo,0
236,2026-01-02 15:10:00,15,4,Compra,101.34,502.81,6305.52,6204.18,0,0,84,0,0,22,0,2163,3,1,0,7.0,0,0,Bajo,0
237,2026-01-02 15:20:00,15,4,Yape,736.89,760.72,7804.74,7067.85,0,0,151,0,0,45,0,1988,6,0,0,1.17,0,1,Bajo,0
238,2026-01-02 15:30:00,15,4,Yape,93.58,428.76,6074.15,5980.57,0,1,30,0,0,20,0,333,9,0,0,5.18,0,1,Bajo,0
239,2026-01-02 15:40:00,15,4,Recarga,133.78,129.62,4238.72,4104.94,0,0,92,0,0,40,0,2280,0,2,1,9.71,0,0,Bajo,0
240,2026-01-02 15:50:00,15,4,Yape,123.99,52.22,8310.42,8186.43,0,0,58,0,0,35,1,361,3,1,0,0.07,0,1,Bajo,0
241,2026-01-02 16:00:00,16,4,Transferencia,148.97,879.1,8127.15,7978.18,0,0,21,0,0,47,0,2560,4,1,1,10.72,0,1,Bajo,0
242,2026-01-02 16:10:00,16,4,Transferencia,795.24,657.93,9098.15,8302.91,0,0,131,0,0,46,0,453,4,1,0,0.99,0,0,Bajo,0
243,2026-01-02 16:20:00,16,4,Transferencia,176.43,211.52,9054.59,8878.16,0,0,52,1,0,53,0,1025,7,1,0,15.22,0,2,Bajo,0
244,2026-01-02 16:30:00,16,4,Yape,180.97,907.02,8096.69,7915.72,1,0,133,0,0,36,0,1859,2,2,0,0.19,0,1,Bajo,0
245,2026-01-02 16:40:00,16,4,Yape,116.54,736.19,5660.36,5543.82,0,1,134,0,0,53,0,755,9,4,0,12.83,0,2,Bajo,0
246,2026-01-02 16:50:00,16,4,Transferencia,188.71,777.01,188.71,0.0,0,0,156,0,0,47,0,1190,5,1,0,0.17,0,1,Bajo,0
247,2026-01-02 17:00:00,17,4,Pago de servicios,303.82,477.01,7263.76,6959.94,0,0,107,0,0,49,0,157,5,0,0,1.77,0,0,Bajo,0
248,2026-01-02 17:10:00,17,4,Transferencia,197.32,765.39,4837.77,4640.45,1,0,117,0,0,42,0,1787,3,0,0,2.05,0,1,Bajo,0
249,2026-01-02 17:20:00,17,4,Transferencia,210.55,625.66,874.32,663.77,0,0,139,0,0,76,1,2359,4,2,0,22.49,0,2,Bajo,0
250,2026-01-02 17:30:00,17,4,Transferencia,675.89,747.86,7301.04,6625.15,0,0,93,0,0,50,0,1413,6,0,1,2.11,0,0,Bajo,0
251,2026-01-02 17:40:00,17,4,Yape,321.71,371.45,4112.08,3790.37,1,1,55,0,0,57,0,2862,2,1,0,0.59,0,2,Bajo,0
252,2026-01-02 17:50:00,17,4,Yape,77.41,558.27,3615.24,3537.83,1,0,11,0,0,32,1,1633,5,0,0,0.32,0,3,Medio,0
253,2026-01-02 18:00:00,18,4,Transferencia,224.69,83.78,8083.25,7858.56,0,0,30,0,0,49,0,1994,2,1,0,10.73,0,1,Bajo,0
254,2026-01-02 18:10:00,18,4,Yape,142.83,204.19,2937.43,2794.6,0,1,121,0,1,74,0,1903,1,0,1,1.39,0,3,Medio,0
255,2026-01-02 18:20:00,18,4,Yape,412.0,863.58,2708.8,2296.8,1,0,25,1,0,63,0,2951,1,0,0,3.67,0,2,Bajo,0
256,2026-01-02 18:30:00,18,4,Recarga,271.22,673.25,2384.71,2113.49,0,0,118,0,0,70,0,2432,2,2,0,2.28,0,0,Bajo,0
257,2026-01-02 18:40:00,18,4,Transferencia,757.72,836.62,2542.35,1784.63,0,0,19,0,0,51,0,1459,1,0,2,3.98,0,2,Bajo,0
258,2026-01-02 18:50:00,18,4,Compra,116.74,583.03,5640.52,5523.78,0,0,97,0,0,75,0,907,4,1,0,0.98,0,0,Bajo,0
259,2026-01-02 19:00:00,19,4,Recarga,201.86,460.6,8122.31,7920.45,1,1,116,1,0,64,0,490,4,1,1,0.83,0,3,Medio,0
260,2026-01-02 19:10:00,19,4,Yape,84.43,824.37,9602.62,9518.19,0,0,90,0,0,66,1,2196,1,1,2,7.11,0,2,Bajo,0
261,2026-01-02 19:20:00,19,4,Recarga,234.67,94.8,234.67,0.0,0,1,12,0,0,26,0,297,5,4,0,18.54,0,3,Medio,0
262,2026-01-02 19:30:00,19,4,Transferencia,52.64,702.32,2255.97,2203.33,1,1,27,0,0,57,0,1134,4,2,0,9.02,0,2,Bajo,0
263,2026-01-02 19:40:00,19,4,Yape,337.47,628.97,4668.96,4331.49,0,1,173,0,0,72,0,573,4,1,0,10.63,0,3,Medio,0
264,2026-01-02 19:50:00,19,4,Pago de servicios,231.49,83.86,9888.13,9656.64,0,0,80,0,0,72,0,1081,5,1,0,1.7,0,0,Bajo,0
265,2026-01-02 20:00:00,20,4,Transferencia,285.77,368.85,8643.34,8357.57,1,1,98,1,0,35,0,1437,2,0,0,1.71,0,3,Medio,0
266,2026-01-02 20:10:00,20,4,Compra,538.15,542.52,3183.39,2645.24,1,0,60,1,0,45,0,746,5,0,0,0.85,0,2,Bajo,0
267,2026-01-02 20:20:00,20,4,Compra,306.37,80.86,3422.82,3116.45,1,0,18,0,0,74,0,84,2,1,0,4.03,0,4,Medio,0
268,2026-01-02 20:30:00,20,4,Compra,68.25,342.63,290.74,222.49,0,0,97,0,0,41,0,2805,4,1,0,5.86,0,0,Bajo,0
269,2026-01-02 20:40:00,20,4,Yape,140.35,64.11,7282.71,7142.36,0,0,108,0,0,68,0,1215,2,0,0,2.38,1,2,Bajo,0
270,2026-01-02 20:50:00,20,4,Yape,225.84,308.24,7694.05,7468.21,0,1,70,1,0,74,0,437,3,0,0,2.28,0,2,Bajo,0
271,2026-01-02 21:00:00,21,4,Compra,176.25,978.61,2358.8,2182.55,1,0,88,0,0,60,0,1837,3,0,0,0.66,0,1,Bajo,0
272,2026-01-02 21:10:00,21,4,Compra,199.15,480.95,8253.23,8054.08,1,1,102,0,0,53,0,1451,3,1,2,7.49,0,3,Medio,0
273,2026-01-02 21:20:00,21,4,Transferencia,1238.25,952.05,5141.17,3902.92,0,0,82,0,0,70,0,2934,4,2,0,2.09,0,0,Bajo,0
274,2026-01-02 21:30:00,21,4,Transferencia,270.52,813.96,4671.25,4400.73,0,0,104,0,0,76,0,2860,5,0,0,2.31,0,0,Bajo,0
275,2026-01-02 21:40:00,21,4,Pago de servicios,358.62,299.09,4190.5,3831.88,0,0,46,1,0,77,0,1836,3,2,1,4.92,0,1,Bajo,0
276,2026-01-02 21:50:00,21,4,Pago de servicios,32.83,939.9,5951.16,5918.33,0,0,66,1,0,57,0,2830,3,0,0,2.47,0,1,Bajo,0
277,2026-01-02 22:00:00,22,4,Compra,515.95,335.09,5592.98,5077.03,1,0,139,0,0,52,0,1734,5,0,0,4.0,0,1,Bajo,0
278,2026-01-02 22:10:00,22,4,Recarga,4238.49,378.03,7243.95,3005.46,0,0,64,0,0,44,0,555,4,0,0,0.49,0,4,Medio,0
279,2026-01-02 22:20:00,22,4,Compra,939.79,338.19,4775.33,3835.54,0,0,20,0,0,41,0,486,2,0,0,6.66,0,0,Bajo,0
280,2026-01-02 22:30:00,22,4,Compra,157.56,470.16,2374.88,2217.32,0,0,32,1,0,71,0,44,5,1,1,3.57,0,1,Bajo,0
281,2026-01-02 22:40:00,22,4,Transferencia,2394.81,119.96,2394.81,0.0,1,0,19,0,0,50,0,1541,4,0,1,9.63,0,6,Alto,1
282,2026-01-02 22:50:00,22,4,Yape,251.51,825.51,1985.57,1734.06,1,0,22,1,0,41,0,2440,2,1,0,19.8,0,3,Medio,0
283,2026-01-02 23:00:00,23,4,Yape,332.47,127.83,3458.41,3125.94,0,0,75,0,0,56,0,2553,3,1,0,5.74,0,0,Bajo,0
284,2026-01-02 23:10:00,23,4,Yape,187.27,504.65,9391.99,9204.72,0,0,118,0,0,44,0,539,6,2,1,3.9,0,0,Bajo,0
285,2026-01-02 23:20:00,23,4,Recarga,182.49,116.01,6975.2,6792.71,0,1,51,0,0,50,1,2443,7,2,0,11.04,0,3,Medio,0
286,2026-01-02 23:30:00,23,4,Yape,25.84,672.04,4229.05,4203.21,0,0,66,0,1,19,0,686,7,2,0,3.38,0,2,Bajo,0
287,2026-01-02 23:40:00,23,4,Pago de servicios,537.8,477.7,1587.42,1049.62,0,0,176,0,0,60,0,1992,3,1,0,5.95,1,3,Medio,0
288,2026-01-02 23:50:00,23,4,Pago de servicios,181.82,51.08,7340.07,7158.25,0,0,19,0,0,46,0,697,5,0,0,3.96,0,3,Medio,0
289,2026-01-03 00:00:00,0,5,Yape,202.74,459.66,4262.52,4059.78,0,0,36,0,0,36,0,234,4,0,1,0.79,0,0,Bajo,0
290,2026-01-03 00:10:00,0,5,Recarga,321.61,395.51,7700.98,7379.37,0,0,146,0,0,56,0,333,0,1,0,1.49,0,0,Bajo,0
291,2026-01-03 00:20:00,0,5,Yape,161.65,918.43,8206.37,8044.72,0,0,147,1,0,46,0,2848,2,0,1,3.03,0,1,Bajo,0
292,2026-01-03 00:30:00,0,5,Yape,318.57,619.03,5872.33,5553.76,0,0,68,1,0,66,0,1519,7,2,0,27.87,0,2,Bajo,0
293,2026-01-03 00:40:00,0,5,Compra,814.9,835.83,8141.88,7326.98,1,0,157,0,0,42,0,2923,4,1,0,3.17,0,2,Bajo,0
294,2026-01-03 00:50:00,0,5,Yape,366.8,187.42,5802.07,5435.27,0,0,13,0,0,32,0,1045,5,2,0,2.69,0,1,Bajo,0
295,2026-01-03 01:00:00,1,5,Yape,209.87,170.04,5070.05,4860.18,0,1,69,0,0,38,0,941,5,0,0,3.72,0,1,Bajo,0
296,2026-01-03 01:10:00,1,5,Pago de servicios,216.27,223.75,7674.54,7458.27,0,0,122,1,0,80,1,497,3,0,2,5.75,0,3,Medio,0
297,2026-01-03 01:20:00,1,5,Compra,299.04,946.47,4177.26,3878.22,0,0,160,0,0,21,0,2306,4,1,0,3.09,0,1,Bajo,0
298,2026-01-03 01:30:00,1,5,Yape,106.47,144.45,6215.64,6109.17,0,0,130,0,0,24,0,891,6,0,0,2.19,0,0,Bajo,0
299,2026-01-03 01:40:00,1,5,Recarga,301.23,509.29,3857.23,3556.0,0,0,20,1,1,63,0,1056,4,1,0,13.18,1,6,Alto,1
300,2026-01-03 01:50:00,1,5,Yape,485.2,122.47,9372.07,8886.87,0,0,94,0,0,26,0,357,3,1,0,3.43,0,2,Bajo,0
301,2026-01-03 02:00:00,2,5,Yape,267.07,770.83,7070.86,6803.79,0,0,115,0,0,61,0,2635,3,0,0,0.27,0,0,Bajo,0
302,2026-01-03 02:10:00,2,5,Pago de servicios,160.11,415.6,8715.63,8555.52,1,0,87,0,1,31,0,174,2,1,0,4.05,1,5,Alto,1
303,2026-01-03 02:20:00,2,5,Pago de servicios,183.63,631.18,5277.33,5093.7,1,0,26,0,0,62,0,864,4,2,0,3.59,0,1,Bajo,0
304,2026-01-03 02:30:00,2,5,Recarga,469.74,118.06,8869.03,8399.29,0,0,19,0,0,49,1,2804,5,1,1,0.14,0,4,Medio,0
305,2026-01-03 02:40:00,2,5,Compra,81.44,459.92,5532.57,5451.13,0,0,56,1,0,74,0,2215,5,0,2,1.09,0,2,Bajo,0
306,2026-01-03 02:50:00,2,5,Transferencia,108.15,177.1,7553.28,7445.13,0,0,63,0,0,57,0,979,2,2,0,1.36,0,0,Bajo,0
307,2026-01-03 03:00:00,3,5,Pago de servicios,49.06,358.27,7460.57,7411.51,0,0,45,0,1,53,0,2973,6,1,0,2.02,0,2,Bajo,0
308,2026-01-03 03:10:00,3,5,Yape,253.15,229.42,896.85,643.7,0,0,14,0,0,44,0,2572,6,1,0,2.0,0,1,Bajo,0
309,2026-01-03 03:20:00,3,5,Compra,579.34,507.64,3692.06,3112.72,0,0,136,0,0,41,0,1758,1,1,0,7.28,0,0,Bajo,0
310,2026-01-03 03:30:00,3,5,Yape,926.56,898.89,9898.15,8971.59,0,1,33,0,0,80,1,1281,3,2,1,13.53,0,3,Medio,0
311,2026-01-03 03:40:00,3,5,Pago de servicios,1151.32,427.44,2156.82,1005.5,1,0,107,0,0,60,0,1379,5,0,0,7.97,0,1,Bajo,0
312,2026-01-03 03:50:00,3,5,Yape,122.67,908.45,3593.66,3470.99,0,0,132,0,0,47,0,2702,3,1,0,4.62,0,0,Bajo,0
313,2026-01-03 04:00:00,4,5,Yape,314.2,786.2,9778.04,9463.84,1,0,132,0,0,37,0,2363,4,1,1,3.27,0,1,Bajo,0
314,2026-01-03 04:10:00,4,5,Transferencia,163.64,759.57,3324.63,3160.99,0,0,148,0,0,40,0,1184,5,1,0,0.03,0,0,Bajo,0
315,2026-01-03 04:20:00,4,5,Compra,1271.11,792.03,8247.93,6976.82,1,0,101,0,0,27,0,622,1,0,0,3.28,0,1,Bajo,0
316,2026-01-03 04:30:00,4,5,Compra,900.95,725.14,4354.59,3453.64,0,1,143,0,0,37,0,146,1,0,0,7.32,0,1,Bajo,0
317,2026-01-03 04:40:00,4,5,Pago de servicios,289.48,243.11,9344.8,9055.32,0,1,110,0,0,25,0,2159,3,5,0,3.62,0,3,Medio,0
318,2026-01-03 04:50:00,4,5,Yape,131.72,846.44,5999.88,5868.16,1,1,148,0,0,78,0,2595,7,3,0,1.37,1,4,Medio,0
319,2026-01-03 05:00:00,5,5,Yape,7.78,407.14,9718.76,9710.98,0,0,140,0,0,62,0,1441,5,0,1,0.23,0,0,Bajo,0
320,2026-01-03 05:10:00,5,5,Yape,58.35,305.76,1124.98,1066.63,0,0,76,0,0,76,0,339,3,1,0,9.15,0,0,Bajo,0
321,2026-01-03 05:20:00,5,5,Pago de servicios,38.39,841.43,2722.01,2683.62,1,0,25,0,0,55,0,1059,5,2,1,3.68,0,1,Bajo,0
322,2026-01-03 05:30:00,5,5,Compra,57.61,636.38,5990.2,5932.59,0,0,60,0,0,19,0,417,3,0,0,1.38,0,0,Bajo,0
323,2026-01-03 05:40:00,5,5,Compra,1601.74,290.4,1601.74,0.0,0,1,94,0,0,57,0,2717,4,0,1,3.75,0,5,Alto,1
324,2026-01-03 05:50:00,5,5,Yape,67.02,893.31,7420.45,7353.43,0,0,5,0,0,67,1,215,5,0,1,5.55,0,2,Bajo,0
325,2026-01-03 06:00:00,6,5,Transferencia,84.7,561.9,9323.39,9238.69,0,0,51,1,0,80,0,2129,5,0,0,13.68,0,2,Bajo,0
326,2026-01-03 06:10:00,6,5,Compra,97.46,72.72,6384.28,6286.82,0,0,65,0,0,34,0,1804,4,0,0,10.6,0,1,Bajo,0
327,2026-01-03 06:20:00,6,5,Recarga,3289.68,550.47,7014.26,3724.58,0,0,87,0,0,36,0,824,7,1,2,15.38,0,6,Alto,1
328,2026-01-03 06:30:00,6,5,Recarga,229.88,957.32,1585.57,1355.69,0,0,103,1,0,48,0,528,2,3,0,3.45,0,1,Bajo,0
329,2026-01-03 06:40:00,6,5,Pago de servicios,661.3,203.9,6395.83,5734.53,1,0,98,1,0,25,0,1744,4,0,1,12.66,0,5,Alto,1
330,2026-01-03 06:50:00,6,5,Yape,291.6,335.93,4359.04,4067.44,0,1,142,0,1,25,0,124,5,0,0,4.39,0,3,Medio,0
331,2026-01-03 07:00:00,7,5,Yape,33.64,267.06,7546.09,7512.45,0,1,31,0,0,68,0,1375,5,2,0,25.21,0,2,Bajo,0
332,2026-01-03 07:10:00,7,5,Compra,1133.02,259.3,3075.06,1942.04,0,0,113,0,0,54,0,2666,8,1,2,14.19,0,4,Medio,0
333,2026-01-03 07:20:00,7,5,Yape,365.44,123.4,6652.57,6287.13,0,0,123,0,0,60,0,2173,4,1,0,9.77,0,0,Bajo,0
334,2026-01-03 07:30:00,7,5,Yape,216.65,493.12,791.02,574.37,0,0,147,0,0,68,0,342,4,0,2,4.02,0,1,Bajo,0
335,2026-01-03 07:40:00,7,5,Yape,1422.44,827.52,3119.49,1697.05,1,1,106,0,0,38,0,1543,5,3,0,2.1,0,2,Bajo,0
336,2026-01-03 07:50:00,7,5,Yape,173.03,278.06,6001.13,5828.1,0,0,106,0,0,19,0,2262,6,3,0,0.25,0,0,Bajo,0
337,2026-01-03 08:00:00,8,5,Transferencia,211.79,725.59,5720.58,5508.79,1,1,88,0,0,57,0,1416,9,0,0,4.66,0,2,Bajo,0
338,2026-01-03 08:10:00,8,5,Compra,173.28,594.4,5834.26,5660.98,1,0,120,0,0,54,0,1545,4,2,1,4.53,0,1,Bajo,0
339,2026-01-03 08:20:00,8,5,Pago de servicios,717.87,251.65,4666.61,3948.74,0,0,150,0,1,18,0,2157,5,3,0,2.85,0,2,Bajo,0
340,2026-01-03 08:30:00,8,5,Yape,552.15,591.16,6056.75,5504.6,0,0,137,0,0,52,0,561,2,1,0,1.99,0,0,Bajo,0
341,2026-01-03 08:40:00,8,5,Pago de servicios,323.31,546.44,2819.42,2496.11,1,0,132,0,0,52,0,372,6,1,0,12.58,0,2,Bajo,0
342,2026-01-03 08:50:00,8,5,Pago de servicios,85.48,264.53,4477.99,4392.51,0,0,124,1,0,71,0,2160,2,0,0,8.65,0,1,Bajo,0
343,2026-01-03 09:00:00,9,5,Yape,168.98,66.09,1597.49,1428.51,0,0,36,0,0,37,0,2907,2,1,1,3.71,0,0,Bajo,0
344,2026-01-03 09:10:00,9,5,Pago de servicios,85.45,436.55,3558.53,3473.08,0,1,124,0,0,42,1,2500,4,0,1,1.67,0,2,Bajo,0
345,2026-01-03 09:20:00,9,5,Yape,780.84,357.01,6599.95,5819.11,1,1,83,1,0,44,1,2493,5,4,1,27.44,0,5,Alto,1
